Date,Sales
12/13/2012,92.04752792
12/14/2012,103.5151879
12/15/2012,95.9827933
12/16/2012,87.73594996
12/17/2012,92.02036463
12/18/2012,96.53194241
12/19/2012,117.0671659
12/20/2012,101.1872601
12/21/2012,97.61812579
12/22/2012,100.1006306
12/23/2012,95.12078676
12/24/2012,95.43465829
12/25/2012,100.2333537
12/26/2012,102.585358
12/27/2012,100.544135
12/28/2012,102.7134083
12/29/2012,94.99224363
12/30/2012,101.792932
12/31/2012,99.5849143
1/1/2013,104.9005253
1/2/2013,89.64088723
1/3/2013,110.6412565
1/4/2013,102.1327634
1/5/2013,105.0283666
1/6/2013,75.22786745
1/7/2013,119.4015983
1/8/2013,105.873863
1/9/2013,117.2075346
1/10/2013,97.70270115
1/11/2013,106.9693867
1/12/2013,91.31762108
1/13/2013,96.10203402
1/14/2013,120.6940394
1/15/2013,108.1445206
1/16/2013,112.7524486
1/17/2013,115.6442217
1/18/2013,108.6845065
1/19/2013,103.5895873
1/20/2013,106.6419116
1/21/2013,127.2272148
1/22/2013,111.8145145
1/23/2013,115.21397
1/24/2013,119.6671416
1/25/2013,116.1268515
1/26/2013,114.4307731
1/27/2013,111.3644024
1/28/2013,101.3715755
1/29/2013,127.8413795
1/30/2013,106.9149698
1/31/2013,116.1449988
2/1/2013,103.6912653
2/2/2013,106.844443
2/3/2013,111.2872477
2/4/2013,115.4680124
2/5/2013,120.5091751
2/6/2013,131.3330431
2/7/2013,119.6669504
2/8/2013,110.0635304
2/9/2013,117.3375256
2/10/2013,120.4155813
2/11/2013,105.2937827
2/12/2013,124.10476
2/13/2013,126.198191
2/14/2013,115.7967836
2/15/2013,125.1336749
2/16/2013,110.5077114
2/17/2013,113.9593259
2/18/2013,115.756023
2/19/2013,121.4466948
2/20/2013,113.7851656
2/21/2013,108.5930087
2/22/2013,128.7892735
2/23/2013,106.8062971
2/24/2013,106.8655665
2/25/2013,101.7231764
2/26/2013,117.9873359
2/27/2013,113.7144518
2/28/2013,134.9597558
3/1/2013,125.7879919
3/2/2013,109.7186092
3/3/2013,134.4232264
3/4/2013,128.3762855
3/5/2013,122.036702
3/6/2013,105.8043465
3/7/2013,141.6153467
3/8/2013,108.0204576
3/9/2013,103.4512869
3/10/2013,125.9377342
3/11/2013,141.3560714
3/12/2013,136.9875911
3/13/2013,131.550802
3/14/2013,129.2473865
3/15/2013,127.1272553
3/16/2013,123.8098974
3/17/2013,121.0915542
3/18/2013,123.7171467
3/19/2013,126.4185682
3/20/2013,121.9739327
3/21/2013,123.1700959
3/22/2013,107.642266
3/23/2013,117.7974186
3/24/2013,111.7384823
3/25/2013,114.8193895
3/26/2013,129.0822786
3/27/2013,139.8246063
3/28/2013,133.4039869
3/29/2013,109.2227966
3/30/2013,111.2268316
3/31/2013,127.6918708
4/1/2013,116.2654051
4/2/2013,126.2819239
4/3/2013,133.4834975
4/4/2013,118.6637979
4/5/2013,122.9415019
4/6/2013,108.7419482
4/7/2013,115.5836693
4/8/2013,126.8711095
4/9/2013,115.4812685
4/10/2013,132.7118387
4/11/2013,126.3172055
4/12/2013,126.5410417
4/13/2013,121.1870473
4/14/2013,131.2483738
4/15/2013,125.2144597
4/16/2013,124.6490778
4/17/2013,129.9849548
4/18/2013,130.5988046
4/19/2013,122.2498538
4/20/2013,119.4182298
4/21/2013,114.3771736
4/22/2013,118.5276037
4/23/2013,116.4421253
4/24/2013,142.5425514
4/25/2013,115.8018253
4/26/2013,115.7772331
4/27/2013,112.7691839
4/28/2013,126.5371576
4/29/2013,120.8178554
4/30/2013,136.9538201
5/1/2013,122.4295018
5/2/2013,127.2190572
5/3/2013,113.8352753
5/4/2013,134.8387486
5/5/2013,109.001968
5/6/2013,124.745244
5/7/2013,131.0959208
5/8/2013,130.146613
5/9/2013,122.4889521
5/10/2013,118.429387
5/11/2013,116.9441047
5/12/2013,116.2093685
5/13/2013,128.8273374
5/14/2013,142.5269479
5/15/2013,121.1612206
5/16/2013,111.7660949
5/17/2013,117.4837556
5/18/2013,135.9226139
5/19/2013,109.6170628
5/20/2013,132.8605531
5/21/2013,136.8664234
5/22/2013,119.7657491
5/23/2013,125.8214473
5/24/2013,129.7345378
5/25/2013,110.7420922
5/26/2013,112.8813549
5/27/2013,113.5316224
5/28/2013,113.7386837
5/29/2013,117.3871894
5/30/2013,109.8406212
5/31/2013,115.3187782
6/1/2013,105.930845
6/2/2013,114.6731659
6/3/2013,104.0087492
6/4/2013,122.7531941
6/5/2013,127.4782387
6/6/2013,101.8906567
6/7/2013,116.2273875
6/8/2013,120.0818638
6/9/2013,101.2773241
6/10/2013,127.9704012
6/11/2013,121.5751929
6/12/2013,113.2704333
6/13/2013,115.4791996
6/14/2013,115.7713112
6/15/2013,108.9239321
6/16/2013,113.3061635
6/17/2013,105.2530569
6/18/2013,117.5941891
6/19/2013,105.6053936
6/20/2013,113.0291299
6/21/2013,102.0567138
6/22/2013,100.4053128
6/23/2013,116.8496027
6/24/2013,119.3054436
6/25/2013,119.0613989
6/26/2013,106.1187748
6/27/2013,109.3237175
6/28/2013,116.923388
6/29/2013,105.3492107
6/30/2013,123.4374166
7/1/2013,111.6401377
7/2/2013,113.640739
7/3/2013,110.2985283
7/4/2013,110.8363382
7/5/2013,103.9114284
7/6/2013,107.7931926
7/7/2013,110.4502258
7/8/2013,100.1211974
7/9/2013,99.37240302
7/10/2013,96.00285077
7/11/2013,111.7567982
7/12/2013,94.23364232
7/13/2013,82.83982524
7/14/2013,103.8458074
7/15/2013,124.3003288
7/16/2013,107.9282693
7/17/2013,115.3630401
7/18/2013,106.3188702
7/19/2013,100.2502682
7/20/2013,105.4065065
7/21/2013,96.41675039
7/22/2013,104.5087488
7/23/2013,108.5758885
7/24/2013,101.3487303
7/25/2013,111.6524598
7/26/2013,97.70780971
7/27/2013,90.08891926
7/28/2013,101.1275572
7/29/2013,93.29460187
7/30/2013,104.3573474
7/31/2013,104.7675988
8/1/2013,110.5685299
8/2/2013,101.089103
8/3/2013,94.13811112
8/4/2013,101.6010982
8/5/2013,109.8481587
8/6/2013,106.8598106
8/7/2013,103.210687
8/8/2013,89.69647739
8/9/2013,87.10349095
8/10/2013,90.25308145
8/11/2013,88.56367247
8/12/2013,95.63635389
8/13/2013,101.2815435
8/14/2013,105.8223729
8/15/2013,98.11064179
8/16/2013,98.02692144
8/17/2013,91.748761
8/18/2013,76.20222987
8/19/2013,88.212258
8/20/2013,98.29959541
8/21/2013,90.56086122
8/22/2013,102.1577797
8/23/2013,105.0952464
8/24/2013,99.72848056
8/25/2013,89.07539386
8/26/2013,106.4617355
8/27/2013,99.48307855
8/28/2013,96.41606958
8/29/2013,91.35878956
8/30/2013,89.37088383
8/31/2013,85.84852111
9/1/2013,91.15636256
9/2/2013,94.8655477
9/3/2013,97.39844714
9/4/2013,101.7242801
9/5/2013,104.9432319
9/6/2013,98.57550409
9/7/2013,76.29989516
9/8/2013,68.62384434
9/9/2013,100.355046
9/10/2013,85.77623236
9/11/2013,95.80577724
9/12/2013,85.47050537
9/13/2013,76.01506572
9/14/2013,92.00136601
9/15/2013,94.65803233
9/16/2013,87.83720724
9/17/2013,75.59117552
9/18/2013,92.88185545
9/19/2013,97.65360959
9/20/2013,78.32742896
9/21/2013,88.90457523
9/22/2013,88.2707265
9/23/2013,96.9325705
9/24/2013,97.16577789
9/25/2013,89.39768081
9/26/2013,104.0630862
9/27/2013,88.90283994
9/28/2013,87.27272381
9/29/2013,81.02171384
9/30/2013,88.88788718
10/1/2013,89.30792871
10/2/2013,96.01723023
10/3/2013,108.4441292
10/4/2013,79.49721285
10/5/2013,74.92541813
10/6/2013,100.6413661
10/7/2013,91.18507946
10/8/2013,91.50063849
10/9/2013,106.2282089
10/10/2013,90.45495648
10/11/2013,105.671098
10/12/2013,93.88901309
10/13/2013,85.64141521
10/14/2013,110.8317392
10/15/2013,92.76189059
10/16/2013,104.6407802
10/17/2013,98.52978284
10/18/2013,102.3528748
10/19/2013,101.8738181
10/20/2013,90.75688365
10/21/2013,88.54190767
10/22/2013,102.3229973
10/23/2013,94.35732552
10/24/2013,113.3567689
10/25/2013,94.1844182
10/26/2013,87.65106276
10/27/2013,93.20865699
10/28/2013,85.06079227
10/29/2013,92.17676682
10/30/2013,110.7264337
10/31/2013,93.3759024
11/1/2013,86.13523088
11/2/2013,96.3219127
11/3/2013,102.7082396
11/4/2013,103.1168104
11/5/2013,109.4810739
11/6/2013,96.66703907
11/7/2013,88.88973432
11/8/2013,108.1888479
11/9/2013,91.14900981
11/10/2013,92.95138893
11/11/2013,109.7594536
11/12/2013,107.7640901
11/13/2013,108.202462
11/14/2013,119.4501527
11/15/2013,92.92744379
11/16/2013,103.0816102
11/17/2013,97.37315236
11/18/2013,103.2717014
11/19/2013,117.5606346
11/20/2013,110.6657545
11/21/2013,108.5127714
11/22/2013,108.7599574
11/23/2013,94.87108851
11/24/2013,92.36216694
11/25/2013,94.94971806
11/26/2013,91.81314225
11/27/2013,125.289153
11/28/2013,97.64191562
11/29/2013,100.6952272
11/30/2013,97.88515756
12/1/2013,103.8670588
12/2/2013,112.188462
12/3/2013,116.8039652
12/4/2013,106.5722597
12/5/2013,107.5485783
12/6/2013,107.1638304
12/7/2013,100.5674077
12/8/2013,116.7425482
12/9/2013,112.0844098
12/10/2013,118.3106694
12/11/2013,119.0681745
12/12/2013,120.8177097
12/13/2013,108.9111935
12/14/2013,94.75691171
12/15/2013,109.6700508
12/16/2013,105.5479801
12/17/2013,110.8177247
12/18/2013,121.0831543
12/19/2013,123.974725
12/20/2013,110.2824728
12/21/2013,110.2615587
12/22/2013,122.7589498
12/23/2013,115.3622043
12/24/2013,138.5454296
12/25/2013,123.6088885
12/26/2013,102.6814881
12/27/2013,118.8440191
12/28/2013,113.5502981
12/29/2013,122.1738316
12/30/2013,121.5399433
12/31/2013,119.3456547
1/1/2014,112.1000793
1/2/2014,117.906625
1/3/2014,108.8251733
1/4/2014,108.6689864
1/5/2014,119.3759344
1/6/2014,132.3238432
1/7/2014,126.4186696
1/8/2014,115.0465369
1/9/2014,125.8512118
1/10/2014,127.9137023
1/11/2014,111.1412506
1/12/2014,116.2958297
1/13/2014,121.7763879
1/14/2014,119.6692987
1/15/2014,132.4792447
1/16/2014,123.9977188
1/17/2014,124.3586413
1/18/2014,111.5714324
1/19/2014,116.509591
1/20/2014,130.0679711
1/21/2014,125.5839216
1/22/2014,143.7141971
1/23/2014,124.3604065
1/24/2014,125.3780861
1/25/2014,128.6956891
1/26/2014,111.2106262
1/27/2014,112.7347868
1/28/2014,118.877061
1/29/2014,142.4976215
1/30/2014,125.6231862
1/31/2014,146.5082112
2/1/2014,119.1638097
2/2/2014,126.4569816
2/3/2014,141.5607247
2/4/2014,149.5125945
2/5/2014,151.2488591
2/6/2014,142.0426011
2/7/2014,136.5498781
2/8/2014,130.7093175
2/9/2014,133.4747382
2/10/2014,127.0570283
2/11/2014,129.1357508
2/12/2014,136.9215852
2/13/2014,133.1796504
2/14/2014,126.8701691
2/15/2014,133.6514384
2/16/2014,136.9736192
2/17/2014,134.2286661
2/18/2014,149.5275349
2/19/2014,129.8115709
2/20/2014,134.958409
2/21/2014,126.6975391
2/22/2014,115.0532584
2/23/2014,130.5435638
2/24/2014,134.3894219
2/25/2014,151.624592
2/26/2014,145.7685447
2/27/2014,130.0579939
2/28/2014,148.975077
3/1/2014,141.4300431
3/2/2014,137.503615
3/3/2014,135.1585639
3/4/2014,133.4133444
3/5/2014,139.2807202
3/6/2014,148.4618996
3/7/2014,150.6831984
3/8/2014,145.4353039
3/9/2014,130.3267029
3/10/2014,129.3669279
3/11/2014,143.5318388
3/12/2014,129.388915
3/13/2014,143.5771891
3/14/2014,135.6272329
3/15/2014,130.5239572
3/16/2014,122.6038656
3/17/2014,143.5175203
3/18/2014,139.1886279
3/19/2014,135.1829999
3/20/2014,118.9798701
3/21/2014,137.5140792
3/22/2014,149.3162517
3/23/2014,149.4972307
3/24/2014,136.5571378
3/25/2014,139.3971043
3/26/2014,149.0163409
3/27/2014,134.6538229
3/28/2014,140.7904911
3/29/2014,141.867762
3/30/2014,146.5823438
3/31/2014,139.9311653
4/1/2014,143.062611
4/2/2014,138.6781498
4/3/2014,136.4203563
4/4/2014,136.9174243
4/5/2014,138.9897402
4/6/2014,144.3458506
4/7/2014,134.5358755
4/8/2014,156.8210592
4/9/2014,143.679251
4/10/2014,142.9694208
4/11/2014,132.8153163
4/12/2014,116.6795184
4/13/2014,144.0911188
4/14/2014,146.7966981
4/15/2014,142.5287399
4/16/2014,146.2432692
4/17/2014,147.0864069
4/18/2014,126.0707554
4/19/2014,131.5788702
4/20/2014,143.0706351
4/21/2014,130.5254883
4/22/2014,146.7459711
4/23/2014,134.4333344
4/24/2014,146.2296957
4/25/2014,137.7863012
4/26/2014,122.3517385
4/27/2014,145.4573783
4/28/2014,134.0677266
4/29/2014,137.26213
4/30/2014,146.1994585
5/1/2014,150.958844
5/2/2014,129.1792312
5/3/2014,134.9638089
5/4/2014,138.731109
5/5/2014,144.6142969
5/6/2014,144.2449074
5/7/2014,140.7125044
5/8/2014,134.1678168
5/9/2014,136.9791063
5/10/2014,124.8431589
5/11/2014,110.8458305
5/12/2014,141.4445596
5/13/2014,148.9144799
5/14/2014,123.5623258
5/15/2014,131.4956277
5/16/2014,139.9964547
5/17/2014,148.6022942
5/18/2014,133.0743102
5/19/2014,130.7891325
5/20/2014,138.8511438
5/21/2014,152.0668497
5/22/2014,132.97906
5/23/2014,127.1947485
5/24/2014,126.797735
5/25/2014,123.7715067
5/26/2014,136.058057
5/27/2014,151.7491941
5/28/2014,142.0643931
5/29/2014,134.5149001
5/30/2014,129.616355
5/31/2014,116.4929023
6/1/2014,136.7785305
6/2/2014,132.7468777
6/3/2014,135.5787717
6/4/2014,163.2740342
6/5/2014,137.1523486
6/6/2014,124.1449153
6/7/2014,123.7763926
6/8/2014,137.0710989
6/9/2014,132.4273122
6/10/2014,123.6502949
6/11/2014,143.1998937
6/12/2014,127.5176939
6/13/2014,143.2304363
6/14/2014,133.8973988
6/15/2014,122.3603352
6/16/2014,139.8109431
6/17/2014,133.7279864
6/18/2014,140.6845133
6/19/2014,134.7452905
6/20/2014,119.466787
6/21/2014,118.0918947
6/22/2014,132.1522603
6/23/2014,124.8493513
6/24/2014,127.9124716
6/25/2014,124.1703347
6/26/2014,132.1983879
6/27/2014,140.6738864
6/28/2014,112.6306615
6/29/2014,122.0322525
6/30/2014,136.7472414
7/1/2014,128.4231605
7/2/2014,133.3463418
7/3/2014,118.2246302
7/4/2014,125.5131696
7/5/2014,117.5863514
7/6/2014,127.6371846
7/7/2014,132.8623924
7/8/2014,147.6923189
7/9/2014,132.2823534
7/10/2014,127.2511827
7/11/2014,121.5666438
7/12/2014,114.1875632
7/13/2014,120.3938421
7/14/2014,118.9406639
7/15/2014,126.2707172
7/16/2014,136.1406383
7/17/2014,114.5550918
7/18/2014,127.1019657
7/19/2014,125.5306243
7/20/2014,114.7323679
7/21/2014,102.3308042
7/22/2014,118.0737311
7/23/2014,134.0012838
7/24/2014,120.4628279
7/25/2014,108.040405
7/26/2014,109.0216068
7/27/2014,120.4828621
7/28/2014,121.7760437
7/29/2014,119.1375856
7/30/2014,118.8203242
7/31/2014,115.658804
8/1/2014,106.8207858
8/2/2014,124.166841
8/3/2014,109.3827844
8/4/2014,125.3629326
8/5/2014,131.4637234
8/6/2014,128.0068368
8/7/2014,113.6272219
8/8/2014,115.7397098
8/9/2014,109.3831538
8/10/2014,103.0882856
8/11/2014,116.601341
8/12/2014,108.2665026
8/13/2014,127.9528007
8/14/2014,111.8202109
8/15/2014,112.6026111
8/16/2014,110.3535296
8/17/2014,106.7847473
8/18/2014,117.2662095
8/19/2014,112.4944086
8/20/2014,124.0456956
8/21/2014,103.4229001
8/22/2014,110.6880884
8/23/2014,122.3129901
8/24/2014,99.59875654
8/25/2014,105.9276737
8/26/2014,119.2138858
8/27/2014,117.3534145
8/28/2014,115.8701165
8/29/2014,112.4982098
8/30/2014,110.8207315
8/31/2014,115.4545558
9/1/2014,113.6382787
9/2/2014,112.2175913
9/3/2014,120.37769
9/4/2014,127.3801486
9/5/2014,106.6756936
9/6/2014,97.13515495
9/7/2014,114.6587457
9/8/2014,108.6588608
9/9/2014,96.06582704
9/10/2014,121.1136568
9/11/2014,107.2735934
9/12/2014,106.4258452
9/13/2014,107.0390703
9/14/2014,106.816683
9/15/2014,114.8271022
9/16/2014,109.5320961
9/17/2014,118.0473816
9/18/2014,109.127756
9/19/2014,112.7483633
9/20/2014,109.0339798
9/21/2014,97.57720765
9/22/2014,117.6477589
9/23/2014,108.5772276
9/24/2014,120.2966187
9/25/2014,114.0728492
9/26/2014,121.5146855
9/27/2014,102.3356671
9/28/2014,102.3196472
9/29/2014,108.8991973
9/30/2014,110.5754036
10/1/2014,120.408907
10/2/2014,98.42263223
10/3/2014,98.63970382
10/4/2014,95.88231701
10/5/2014,113.0593914
10/6/2014,123.1236072
10/7/2014,112.5907718
10/8/2014,113.125668
10/9/2014,112.4217071
10/10/2014,116.9136091
10/11/2014,97.59651357
10/12/2014,107.9955794
10/13/2014,117.9129842
10/14/2014,118.1487235
10/15/2014,116.7472843
10/16/2014,120.6647043
10/17/2014,86.82828571
10/18/2014,111.3142654
10/19/2014,101.7721444
10/20/2014,96.42248395
10/21/2014,119.2255681
10/22/2014,127.2555099
10/23/2014,112.6317787
10/24/2014,117.1913692
10/25/2014,119.94268
10/26/2014,118.7159722
10/27/2014,125.4176274
10/28/2014,122.3415192
10/29/2014,118.1761696
10/30/2014,102.2597143
10/31/2014,108.9812586
11/1/2014,101.7168644
11/2/2014,127.0192538
11/3/2014,112.3822165
11/4/2014,118.917519
11/5/2014,123.5475969
11/6/2014,117.0225377
11/7/2014,126.1433298
11/8/2014,105.1493021
11/9/2014,112.9103296
11/10/2014,109.584985
11/11/2014,109.140417
11/12/2014,116.0431187
11/13/2014,118.2113838
11/14/2014,111.014418
11/15/2014,106.4885402
11/16/2014,102.0313709
11/17/2014,116.8188994
11/18/2014,109.6518969
11/19/2014,129.0363563
11/20/2014,121.2149049
11/21/2014,104.8646926
11/22/2014,111.6585444
11/23/2014,109.3964805
11/24/2014,122.195937
11/25/2014,134.5984918
11/26/2014,110.1656366
11/27/2014,123.7120229
11/28/2014,117.505222
11/29/2014,121.7882952
11/30/2014,119.4282584
12/1/2014,115.9587472
12/2/2014,123.6768295
12/3/2014,121.1749918
12/4/2014,133.7972547
12/5/2014,121.374747
12/6/2014,134.0650346
12/7/2014,119.6946716
12/8/2014,118.7832261
12/9/2014,116.6135917
12/10/2014,115.6295511
12/11/2014,115.0443552
12/12/2014,125.8856339
12/13/2014,125.4851396
12/14/2014,110.1050631
12/15/2014,134.1995504
12/16/2014,127.4610435
12/17/2014,133.8440237
12/18/2014,143.2423256
12/19/2014,133.5618768
12/20/2014,121.9163734
12/21/2014,118.2843782
12/22/2014,112.4934037
12/23/2014,128.249649
12/24/2014,133.6659441
12/25/2014,125.1396935
12/26/2014,128.0362363
12/27/2014,127.3844196
12/28/2014,126.3252046
12/29/2014,127.2224856
12/30/2014,138.0704265
12/31/2014,141.6118491
1/1/2015,127.1235909
1/2/2015,143.184972
1/3/2015,128.7929502
1/4/2015,131.0869924
1/5/2015,140.8997192
1/6/2015,141.3970328
1/7/2015,148.5094118
1/8/2015,140.8629131
1/9/2015,129.7135933
1/10/2015,135.184997
1/11/2015,124.4927256
1/12/2015,138.8031413
1/13/2015,141.9597391
1/14/2015,141.9065718
1/15/2015,140.2170195
1/16/2015,122.2292135
1/17/2015,130.5649008
1/18/2015,137.0371504
1/19/2015,141.8548052
1/20/2015,136.6342158
1/21/2015,156.3152709
1/22/2015,136.9214059
1/23/2015,147.6318555
1/24/2015,140.9504815
1/25/2015,133.6881653
1/26/2015,157.3267359
1/27/2015,137.8388593
1/28/2015,156.0585663
1/29/2015,154.3539256
1/30/2015,136.9917915
1/31/2015,151.1346577
2/1/2015,139.3004398
2/2/2015,147.8568169
2/3/2015,151.8731164
2/4/2015,150.0124028
2/5/2015,155.1956151
2/6/2015,151.0422829
2/7/2015,128.3214405
2/8/2015,154.0268452
2/9/2015,134.5146104
2/10/2015,160.2935803
2/11/2015,162.3180043
2/12/2015,142.1731678
2/13/2015,143.573315
2/14/2015,135.6026746
2/15/2015,143.9839919
2/16/2015,147.4335999
2/17/2015,160.3253919
2/18/2015,165.8127857
2/19/2015,164.0628727
2/20/2015,144.3290423
2/21/2015,144.710661
2/22/2015,134.1410672
2/23/2015,145.3247454
2/24/2015,163.6489117
2/25/2015,170.064678
2/26/2015,144.7995786
2/27/2015,145.8304763
2/28/2015,147.8834087
3/1/2015,151.5260842
3/2/2015,146.9367018
3/3/2015,160.9296217
3/4/2015,154.9211649
3/5/2015,156.0950747
3/6/2015,156.4408865
3/7/2015,149.6102045
3/8/2015,147.22129
3/9/2015,153.9273165
3/10/2015,158.1836604
3/11/2015,157.067682
3/12/2015,155.4183798
3/13/2015,166.0997266
3/14/2015,155.2477276
3/15/2015,149.5114281
3/16/2015,161.503822
3/17/2015,157.3048602
3/18/2015,170.4582531
3/19/2015,161.4517905
3/20/2015,153.4182525
3/21/2015,155.2682522
3/22/2015,140.1942511
3/23/2015,147.7597139
3/24/2015,151.2292044
3/25/2015,162.9813669
3/26/2015,173.0785852
3/27/2015,172.8100095
3/28/2015,157.4328831
3/29/2015,157.368897
3/30/2015,142.9251128
3/31/2015,156.9577042
4/1/2015,156.0127523
4/2/2015,154.6875481
4/3/2015,154.0089504
4/4/2015,148.9048492
4/5/2015,137.8394391
4/6/2015,163.5871523
4/7/2015,152.9460596
4/8/2015,164.416547
4/9/2015,176.3932195
4/10/2015,148.1039843
4/11/2015,132.5030279
4/12/2015,151.4084281
4/13/2015,166.3931294
4/14/2015,177.1354233
4/15/2015,152.565985
4/16/2015,163.6332557
4/17/2015,151.5551114
4/18/2015,151.6758538
4/19/2015,174.5890598
4/20/2015,145.2594517
4/21/2015,163.1564177
4/22/2015,165.7620745
4/23/2015,167.9245979
4/24/2015,155.600823
4/25/2015,154.4881558
4/26/2015,149.7626259
4/27/2015,158.8591756
4/28/2015,157.7656177
4/29/2015,166.339746
4/30/2015,155.5903406
5/1/2015,157.1052502
5/2/2015,151.0240216
5/3/2015,161.1017935
5/4/2015,155.4561238
5/5/2015,145.4518889
5/6/2015,170.5517684
5/7/2015,150.3551871
5/8/2015,147.8771097
5/9/2015,145.4769833
5/10/2015,162.0387971
5/11/2015,137.6979373
5/12/2015,183.6207661
5/13/2015,167.754477
5/14/2015,158.204015
5/15/2015,151.4530231
5/16/2015,151.2799716
5/17/2015,153.9343312
5/18/2015,158.6363819
5/19/2015,161.6246884
5/20/2015,158.6539822
5/21/2015,153.4414493
5/22/2015,149.255289
5/23/2015,145.9813367
5/24/2015,157.3528654
5/25/2015,156.713286
5/26/2015,132.120282
5/27/2015,161.621994
5/28/2015,154.9899669
5/29/2015,148.7027599
5/30/2015,142.7950159
5/31/2015,155.614352
6/1/2015,157.8605606
6/2/2015,147.7532506
6/3/2015,157.9020507
6/4/2015,143.9082381
6/5/2015,136.0440819
6/6/2015,139.0978243
6/7/2015,151.7094225
6/8/2015,156.0752303
6/9/2015,156.1925289
6/10/2015,158.5803065
6/11/2015,153.9278069
6/12/2015,140.0496956
6/13/2015,145.6517528
6/14/2015,149.2833119
6/15/2015,152.5399377
6/16/2015,159.6408158
6/17/2015,156.4745945
6/18/2015,150.6262279
6/19/2015,151.7473317
6/20/2015,139.9777885
6/21/2015,133.8083175
6/22/2015,143.1747347
6/23/2015,142.1350295
6/24/2015,143.3632545
6/25/2015,144.6074844
6/26/2015,134.7889378
6/27/2015,135.6623131
6/28/2015,123.6450289
6/29/2015,144.1115431
6/30/2015,146.0258174
7/1/2015,140.146604
7/2/2015,148.9536512
7/3/2015,146.5430414
7/4/2015,123.1785523
7/5/2015,130.6047287
7/6/2015,134.1649025
7/7/2015,136.4107758
7/8/2015,151.2346299
7/9/2015,140.0469973
7/10/2015,134.8473953
7/11/2015,117.9329889
7/12/2015,139.7192592
7/13/2015,128.3386009
7/14/2015,142.3500329
7/15/2015,144.7650663
7/16/2015,150.4374452
7/17/2015,124.455571
7/18/2015,107.7791583
7/19/2015,134.0875215
7/20/2015,150.6477022
7/21/2015,149.7839109
7/22/2015,142.2366037
7/23/2015,133.6445563
7/24/2015,139.421455
7/25/2015,122.1987717
7/26/2015,134.4936897
7/27/2015,138.3683599
7/28/2015,146.4505511
7/29/2015,160.7493441
7/30/2015,138.8465657
7/31/2015,127.039862
8/1/2015,127.9477911
8/2/2015,114.7142496
8/3/2015,126.9703398
8/4/2015,132.9181016
8/5/2015,132.7235092
8/6/2015,135.1915069
8/7/2015,122.8195268
8/8/2015,135.4304328
8/9/2015,127.2013966
8/10/2015,130.8101946
8/11/2015,131.9500057
8/12/2015,136.5633678
8/13/2015,139.00447
8/14/2015,120.9188094
8/15/2015,119.6807203
8/16/2015,123.2804398
8/17/2015,118.6557164
8/18/2015,126.5852928
8/19/2015,130.1068922
8/20/2015,138.0227491
8/21/2015,128.60993
8/22/2015,125.1780894
8/23/2015,131.2317632
8/24/2015,127.0691295
8/25/2015,135.0400489
8/26/2015,131.8998704
8/27/2015,131.9919775
8/28/2015,120.7217083
8/29/2015,103.0264938
8/30/2015,122.2917478
8/31/2015,138.5256388
9/1/2015,138.3361493
9/2/2015,139.4938538
9/3/2015,138.8384645
9/4/2015,125.2090557
9/5/2015,123.2676076
9/6/2015,117.6131956
9/7/2015,123.8402141
9/8/2015,135.1147759
9/9/2015,140.7012803
9/10/2015,127.1710315
9/11/2015,120.2734066
9/12/2015,121.1066535
9/13/2015,126.815903
9/14/2015,114.3085437
9/15/2015,111.3487367
9/16/2015,126.2347137
9/17/2015,118.1291542
9/18/2015,119.4577097
9/19/2015,119.6079552
9/20/2015,118.108074
9/21/2015,137.2471542
9/22/2015,132.1405567
9/23/2015,132.8917514
9/24/2015,132.7621319
9/25/2015,114.3425876
9/26/2015,129.0744287
9/27/2015,121.140302
9/28/2015,131.0447231
9/29/2015,121.046393
9/30/2015,118.1937931
10/1/2015,134.5048075
10/2/2015,126.6830952
10/3/2015,113.8050691
10/4/2015,115.0904571
10/5/2015,135.0271056
10/6/2015,120.4901017
10/7/2015,144.1907706
10/8/2015,121.2235943
10/9/2015,129.287127
10/10/2015,118.9419532
10/11/2015,127.4638595
10/12/2015,122.3024122
10/13/2015,129.3757565
10/14/2015,132.0903449
10/15/2015,121.1654501
10/16/2015,130.9016322
10/17/2015,118.3007539
10/18/2015,121.6854849
10/19/2015,119.6166516
10/20/2015,111.1355745
10/21/2015,131.2307466
10/22/2015,149.5194833
10/23/2015,132.326903
10/24/2015,123.3666082
10/25/2015,122.5643487
10/26/2015,128.9430804
10/27/2015,137.2415608
10/28/2015,124.5810181
10/29/2015,140.4395925
10/30/2015,133.1171932
10/31/2015,130.6475627
11/1/2015,129.5936644
11/2/2015,130.375342
11/3/2015,139.7388895
11/4/2015,140.289415
11/5/2015,130.2557065
11/6/2015,124.4036058
11/7/2015,127.3500903
11/8/2015,140.1456796
11/9/2015,122.00731
11/10/2015,124.3512443
11/11/2015,138.6417053
11/12/2015,135.2966915
11/13/2015,132.2131134
11/14/2015,130.3527798
11/15/2015,127.8653114
11/16/2015,145.7675148
11/17/2015,125.2432089
11/18/2015,132.6847051
11/19/2015,136.0821889
11/20/2015,119.7285782
11/21/2015,129.0705878
11/22/2015,145.0469998
11/23/2015,136.1475203
11/24/2015,142.0548448
11/25/2015,131.4165916
11/26/2015,134.1884435
11/27/2015,132.1089451
11/28/2015,130.196882
11/29/2015,144.2937464
11/30/2015,142.7509105
12/1/2015,133.6495349
